name,power,energy,category,attribute,effect,learned_by_pets
暗突袭,70,4,物攻,恶,造成物伤，吸血50%，应对状态：本次技能威力翻倍。,"[{""name"": ""火神""}, {""name"": ""烈火战神""}, {""name"": ""叮叮恶魔""}, {""name"": ""星光狮（星光能量的样子）""}, {""name"": ""罗隐""}, {""name"": ""影狸""}, {""name"": ""恶魔狼""}, {""name"": ""恶魔狼王""}, {""name"": ""荆棘电环""}, {""name"": ""爵士鹿""}, {""name"": ""波普鹿""}, {""name"": ""裘卡""}, {""name"": ""冰钻布鲁斯""}, {""name"": ""乌拉塔（极昼的样子）""}, {""name"": ""乌拉塔（极夜的样子）""}, {""name"": ""泥吼牙""}, {""name"": ""龙息帕尔""}]"
极限撕裂,135,4,物攻,恶,造成物伤，若生命高于50%，使用后自己获得双攻-50%。,"[{""name"": ""花影羚羊""}, {""name"": ""布克棱岩""}, {""name"": ""迷嶂布莱克""}, {""name"": ""幽影树""}, {""name"": ""幻影荆棘""}, {""name"": ""恶魔红钻""}, {""name"": ""乌拉塔（极昼的样子）""}, {""name"": ""乌拉塔（极夜的样子）""}, {""name"": ""铠甲虫""}, {""name"": ""龙息帕尔""}]"
灾厄,150,1,物攻,恶,对自己造成物伤，应对状态：改为对敌方造成物伤。,"[{""name"": ""黑羽夫人""}, {""name"": ""恶魔红钻""}, {""name"": ""窃光蚊""}]"
彼岸之手,150,10,物攻,恶,造成物伤，自己每失去10%生命，本技能能耗-1。,"[{""name"": ""叮叮恶魔""}, {""name"": ""罗隐""}, {""name"": ""恶魔狼""}, {""name"": ""恶魔狼王""}, {""name"": ""烈火守护""}, {""name"": ""波多西""}, {""name"": ""混乱鱿彩""}, {""name"": ""龙息帕尔""}]"
贪婪,0,2,状态,恶,自己获得100%吸血。,"[{""name"": ""魔力猫""}, {""name"": ""叶冕魔力猫""}, {""name"": ""鸭吉吉（蓬松的样子）""}, {""name"": ""鸭吉吉（紧实的样子）""}, {""name"": ""鸭吉吉（急急急鸭）""}, {""name"": ""鸭吉吉（等一等鸭）""}, {""name"": ""鸭吉吉（燃了鸭）""}, {""name"": ""鸭吉吉国王""}, {""name"": ""叮叮恶魔""}, {""name"": ""化蝶（平常的样子）""}, {""name"": ""化蝶（幽冥眼的样子）""}, {""name"": ""化蝶（喵喵的样子）""}, {""name"": ""化蝶（奇丽花的样子）""}, {""name"": ""幽影树""}, {""name"": ""幻影荆棘""}, {""name"": ""奇丽花""}, {""name"": ""奇丽果""}, {""name"": ""音速犬""}, {""name"": ""风暴战犬""}, {""name"": ""嘟嘟锅""}, {""name"": ""幽冥眼（睁眼的样子）""}, {""name"": ""幽冥眼（闭眼的样子）""}, {""name"": ""梦悠悠（穿旧睡衣的样子）""}, {""name"": ""兽花蕾""}, {""name"": ""蹦蹦花（海神球形态）""}, {""name"": ""蹦蹦花（彩玉球形态）""}, {""name"": ""蹦蹦花（短毛球形态）""}, {""name"": ""蹦蹦花（象牙球形态）""}, {""name"": ""蹦蹦果""}, {""name"": ""千棘盔（本来的样子）""}, {""name"": ""千棘盔（磨损的样子）""}, {""name"": ""千棘海针""}, {""name"": ""朔夜伊芙""}, {""name"": ""锤头鹳""}, {""name"": ""魔草巫灵""}, {""name"": ""花衣蝶""}, {""name"": ""罗隐""}, {""name"": ""巨灵石""}, {""name"": ""仪式巨像""}, {""name"": ""祭礼巨像""}, {""name"": ""黑猫巫师""}, {""name"": ""黑猫密探""}, {""name"": ""恶魔狼""}, {""name"": ""恶魔狼王""}, {""name"": ""雪灵""}, {""name"": ""雪影娃娃""}, {""name"": ""雪影冰灵""}, {""name"": ""权杖-Ⅴ""}, {""name"": ""尖嘴狐仙""}, {""name"": ""游蛇魔使""}, {""name"": ""公平鸽""}, {""name"": ""九幽菇""}, {""name"": ""圆号鱼""}, {""name"": ""棋祈督（白子）""}, {""name"": ""棋祈督（黑子）""}, {""name"": ""棋绮后（白子）""}, {""name"": ""棋绮后（黑子）""}, {""name"": ""白发路路""}, {""name"": ""梦想三三""}, {""name"": ""奇梦咪""}, {""name"": ""里拉鳐""}, {""name"": ""爵士鹿""}, {""name"": ""波普鹿""}, {""name"": ""高脚鹬""}, {""name"": ""红绒十字""}, {""name"": ""乌拉塔（极昼的样子）""}, {""name"": ""乌拉塔（极夜的样子）""}, {""name"": ""立方人""}, {""name"": ""绒光优优""}, {""name"": ""绒仙子""}, {""name"": ""窃光蚊""}, {""name"": ""小皮球""}, {""name"": ""贝古斯""}, {""name"": ""粉耳星兔""}, {""name"": ""落陨星兔""}, {""name"": ""春花兔""}]"
力量吞噬,0,4,状态,恶,敌方获得全技能威力-20，自己获得全技能威力+20。,"[{""name"": ""火神""}, {""name"": ""烈火战神""}, {""name"": ""花影羚羊""}, {""name"": ""幽冥眼（睁眼的样子）""}, {""name"": ""幽冥眼（闭眼的样子）""}, {""name"": ""千棘盔（本来的样子）""}, {""name"": ""千棘盔（磨损的样子）""}, {""name"": ""千棘海针""}, {""name"": ""罗隐""}, {""name"": ""恶魔狼""}, {""name"": ""恶魔狼王""}, {""name"": ""棋骑士（黑子）""}, {""name"": ""棋祈督（黑子）""}, {""name"": ""棋绮后（黑子）""}, {""name"": ""恶魔红钻""}, {""name"": ""冰钻布鲁斯""}, {""name"": ""乌拉塔（极昼的样子）""}, {""name"": ""乌拉塔（极夜的样子）""}, {""name"": ""混乱鱿彩""}, {""name"": ""秩序鱿墨""}, {""name"": ""厉毒修萝""}, {""name"": ""窃光蚊""}]"
欺诈契约,0,3,状态,恶,与敌方交换增益和减益。,"[{""name"": ""花影羚羊""}, {""name"": ""朔夜伊芙""}, {""name"": ""影狸""}, {""name"": ""斑枭""}, {""name"": ""荆棘电环""}, {""name"": ""裘卡""}, {""name"": ""混乱鱿彩""}, {""name"": ""泥吼牙""}, {""name"": ""厉毒修萝""}, {""name"": ""龙息帕尔""}]"
恶意逃离,0,1,状态,恶,脱离，应对防御：额外使敌方攻击技能能耗+4。,"[{""name"": ""花影羚羊""}, {""name"": ""朔夜伊芙""}, {""name"": ""锤头鹳""}, {""name"": ""影狸""}, {""name"": ""恶魔狼""}, {""name"": ""恶魔狼王""}, {""name"": ""乌拉塔（极昼的样子）""}, {""name"": ""乌拉塔（极夜的样子）""}, {""name"": ""龙息帕尔""}, {""name"": ""窃光蚊""}]"
隐藏条款,0,8,状态,恶,与敌方交换携带的技能。,"[{""name"": ""花影羚羊""}, {""name"": ""朔夜伊芙""}, {""name"": ""龙息帕尔""}, {""name"": ""窃光蚊""}]"
等价交换,0,3,防御,恶,减伤90%，应对攻击：自己获得50%吸血。,"[{""name"": ""水灵""}, {""name"": ""圣水守护""}, {""name"": ""水泡壳（本来的样子）""}, {""name"": ""水泡壳（蜕皮时的样子）""}, {""name"": ""幻影灵菇""}, {""name"": ""石冠王蜥（本来的样子）""}, {""name"": ""石冠王蜥（球球尾巴的样子）""}, {""name"": ""布克棱岩""}, {""name"": ""迷嶂布莱克""}, {""name"": ""卷胡巨獭""}, {""name"": ""晶石蜗（西瓜碧玺的样子）""}, {""name"": ""晶石蜗（莲花刚玉的样子）""}, {""name"": ""晶石蜗（星彩榴石的样子）""}, {""name"": ""晶石蜗（火山琉璃的样子）""}, {""name"": ""晶石蜗（蓝锥矿的样子）""}, {""name"": ""晶石蜗（烧蓝黄金的样子）""}, {""name"": ""钻石蜗""}, {""name"": ""蹦床松鼠""}, {""name"": ""电球咩咩""}, {""name"": ""伊贝粉粉""}, {""name"": ""朔夜伊芙""}, {""name"": ""翠顶夫人""}, {""name"": ""黑羽夫人""}, {""name"": ""古啦多""}, {""name"": ""怖哭菇""}, {""name"": ""电企鹅""}, {""name"": ""雪巨人""}, {""name"": ""炽心勇狮""}, {""name"": ""嗜波螺""}, {""name"": ""嗜波螺（被污染的样子）""}, {""name"": ""海豹船长""}, {""name"": ""卡洛儿""}, {""name"": ""棋齐垒（白子）""}, {""name"": ""棋齐垒（黑子）""}, {""name"": ""流浪鼠""}, {""name"": ""迷迷箱怪""}, {""name"": ""恶魔红钻""}, {""name"": ""波多西""}, {""name"": ""闪电鳗鱼""}, {""name"": ""琉璃水母""}, {""name"": ""深蓝鲸""}, {""name"": ""秩序鱿墨""}, {""name"": ""铠甲虫""}, {""name"": ""寂灭骨龙""}, {""name"": ""捕尘长绒""}, {""name"": ""食尘短绒""}, {""name"": ""古卷执政官""}, {""name"": ""古卷匣魔像""}, {""name"": ""抹茶布丁""}, {""name"": ""椰浆布丁""}, {""name"": ""熔岩布丁""}, {""name"": ""陨星虫""}, {""name"": ""月牙雪熊""}, {""name"": ""燃薪虫""}]"
恶念交换,0,4,状态,恶,与敌方交换生命比例。,"[{""name"": ""龙息帕尔""}]"
迫害,40,0,物攻,恶,对敌方精灵造成物理伤害。,"[{""name"": ""黑羽夫人""}, {""name"": ""斑枭""}, {""name"": ""棋骑士（黑子）""}, {""name"": ""荆棘电环""}, {""name"": ""冰钻布鲁斯""}, {""name"": ""泥吼牙""}, {""name"": ""窃光蚊""}]"
掠夺,60,1,魔攻,恶,对敌方精灵造成魔法伤害。,"[{""name"": ""幽影树""}, {""name"": ""幻影荆棘""}, {""name"": ""幽冥眼（睁眼的样子）""}, {""name"": ""幽冥眼（闭眼的样子）""}, {""name"": ""梦悠悠（穿旧睡衣的样子）""}, {""name"": ""千棘盔（本来的样子）""}, {""name"": ""千棘盔（磨损的样子）""}, {""name"": ""千棘海针""}, {""name"": ""星光狮（星光能量的样子）""}, {""name"": ""花魁蜂后""}, {""name"": ""女王蜂""}, {""name"": ""朔夜伊芙""}, {""name"": ""锤头鹳""}, {""name"": ""斑枭""}, {""name"": ""荆棘电环""}, {""name"": ""裘卡""}, {""name"": ""古卷匣魔像""}, {""name"": ""利灯鱼""}, {""name"": ""夜枭""}]"
黑手,45,3,魔攻,恶,造成魔伤，2连击。,"[{""name"": ""幽冥眼（睁眼的样子）""}, {""name"": ""梦悠悠（穿旧睡衣的样子）""}, {""name"": ""菊花梨""}, {""name"": ""星光狮（星光能量的样子）""}, {""name"": ""朔夜伊芙""}, {""name"": ""黑羽夫人""}, {""name"": ""彩蝶鲨""}, {""name"": ""神谕鲨""}, {""name"": ""白金独角兽""}, {""name"": ""彩虹独角兽""}, {""name"": ""风滚暮虫（金黄的样子）""}, {""name"": ""风滚暮虫（枯叶的样子）""}, {""name"": ""影狸""}, {""name"": ""伊兰亚龙""}, {""name"": ""伊兰龙""}, {""name"": ""寒音蛇（本来的样子）""}, {""name"": ""海枝枝（碧蓝珊瑚）""}, {""name"": ""海枝枝（杏黄百合）""}, {""name"": ""海枝枝（洋红沙丁）""}, {""name"": ""海枝枝（翠绿纶布）""}, {""name"": ""圣代甜甜""}, {""name"": ""圣代甜甜（樱桃草莓口味）""}, {""name"": ""圣代甜甜（樱桃抹茶口味）""}, {""name"": ""圣代甜甜（蓝莓巧克力口味）""}, {""name"": ""圣代甜甜（蓝莓草莓口味）""}, {""name"": ""圣代甜甜（蓝莓抹茶口味）""}, {""name"": ""圣代甜甜（杨桃巧克力口味）""}, {""name"": ""圣代甜甜（杨桃草莓口味）""}, {""name"": ""圣代甜甜（杨桃抹茶口味）""}, {""name"": ""格兰球""}, {""name"": ""画间法师手""}, {""name"": ""利灯鱼""}, {""name"": ""窃光蚊""}, {""name"": ""上岸蛙""}, {""name"": ""暮星辰""}]"
诋毁,80,2,物攻,恶,对敌方精灵造成物理伤害。,"[{""name"": ""火神""}, {""name"": ""烈火战神""}, {""name"": ""花影羚羊""}, {""name"": ""叮叮恶魔""}, {""name"": ""音速犬""}, {""name"": ""风暴战犬""}, {""name"": ""幽冥眼（睁眼的样子）""}, {""name"": ""幽冥眼（闭眼的样子）""}, {""name"": ""朔夜伊芙""}, {""name"": ""黑羽夫人""}, {""name"": ""罗隐""}, {""name"": ""影狸""}, {""name"": ""恶魔狼""}, {""name"": ""恶魔狼王""}, {""name"": ""斑枭""}, {""name"": ""棋齐垒（黑子）""}, {""name"": ""棋祈督（黑子）""}, {""name"": ""棋绮后（黑子）""}, {""name"": ""鳗尾兽""}, {""name"": ""寒音蛇（本来的样子）""}, {""name"": ""恶魔红钻""}, {""name"": ""月亮砣（下弦的样子）""}, {""name"": ""月亮砣（上弦的样子）""}, {""name"": ""裘卡""}, {""name"": ""乌拉塔（极昼的样子）""}, {""name"": ""乌拉塔（极夜的样子）""}, {""name"": ""混乱鱿彩""}, {""name"": ""秩序鱿墨""}, {""name"": ""泥吼牙""}, {""name"": ""厉毒修萝""}, {""name"": ""龙息帕尔""}, {""name"": ""窃光蚊""}]"
栽赃,150,6,魔攻,恶,对敌方精灵造成魔法伤害。,"[{""name"": ""幽冥眼（闭眼的样子）""}, {""name"": ""黑羽夫人""}]"
跌落,120,3,物攻,恶,造成大量物伤，自己获得物攻-50%，应对状态：改为获得物攻+50%。,"[{""name"": ""音速犬""}, {""name"": ""风暴战犬""}, {""name"": ""斑枭""}, {""name"": ""恶魔红钻""}, {""name"": ""乌拉塔（极昼的样子）""}, {""name"": ""乌拉塔（极夜的样子）""}, {""name"": ""厉毒修萝""}, {""name"": ""利灯鱼""}, {""name"": ""窃光蚊""}, {""name"": ""夜枭""}]"
牵连,85,4,魔攻,恶,造成魔伤，敌方每有1只力竭精灵，本次技能威力+30。,"[{""name"": ""窃光蚊""}]"
暗箱操作,0,1,状态,恶,自己获得双攻和双防-100%，应对防御：改为敌方获得双攻和双防-100%。,"[{""name"": ""花影羚羊""}, {""name"": ""叮叮恶魔""}, {""name"": ""幽影树""}, {""name"": ""幻影荆棘""}, {""name"": ""幽冥眼（睁眼的样子）""}, {""name"": ""幽冥眼（闭眼的样子）""}, {""name"": ""千棘盔（本来的样子）""}, {""name"": ""千棘盔（磨损的样子）""}, {""name"": ""千棘海针""}, {""name"": ""朔夜伊芙""}, {""name"": ""棋祈督（黑子）""}, {""name"": ""棋绮后（黑子）""}, {""name"": ""恶魔红钻""}, {""name"": ""混乱鱿彩""}, {""name"": ""窃光蚊""}]"
虚假破产,0,2,防御,恶,减伤80%，能量不足时，消耗5%生命代替1能量，应对攻击。,"[{""name"": ""花影羚羊""}, {""name"": ""布克棱岩""}, {""name"": ""迷嶂布莱克""}, {""name"": ""晶石蜗（星彩榴石的样子）""}, {""name"": ""梦悠悠（穿旧睡衣的样子）""}, {""name"": ""黑羽夫人""}, {""name"": ""锤头鹳""}, {""name"": ""棋齐垒（黑子）""}, {""name"": ""波多西""}, {""name"": ""铠甲虫""}, {""name"": ""古卷匣魔像""}]"
趁火打劫,35,3,物攻,恶,造成物伤，2连击，若击败敌方，本技能连击数永久+2。,"[{""name"": ""叮叮恶魔""}, {""name"": ""恶魔狼""}, {""name"": ""恶魔狼王""}, {""name"": ""乌拉塔（极昼的样子）""}, {""name"": ""乌拉塔（极夜的样子）""}, {""name"": ""厉毒修萝""}]"
伪造账单,0,1,状态,恶,若敌方本回合回复生命，改为失去2倍。先手+1。,"[{""name"": ""花影羚羊""}, {""name"": ""幽影树""}, {""name"": ""幻影荆棘""}, {""name"": ""梦悠悠（穿旧睡衣的样子）""}, {""name"": ""朔夜伊芙""}, {""name"": ""恶魔狼""}, {""name"": ""恶魔狼王""}, {""name"": ""寒音蛇（本来的样子）""}, {""name"": ""恶魔红钻""}, {""name"": ""烈火守护""}, {""name"": ""混乱鱿彩""}, {""name"": ""龙息帕尔""}, {""name"": ""利灯鱼""}, {""name"": ""夜枭""}]"
念力膨胀,80,2,物攻,幻,对敌方精灵造成物理伤害。,"[{""name"": ""迪莫""}, {""name"": ""音速犬""}, {""name"": ""风暴战犬""}, {""name"": ""兽花蕾""}, {""name"": ""魔草巫灵""}, {""name"": ""仪式巨像""}, {""name"": ""祭礼巨像""}, {""name"": ""黑猫巫师""}, {""name"": ""黑猫密探""}, {""name"": ""怖哭菇""}, {""name"": ""圣羽翼王""}, {""name"": ""卡洛儿""}, {""name"": ""迷迷箱怪""}, {""name"": ""里拉鳐""}, {""name"": ""深蓝鲸""}, {""name"": ""混乱鱿彩""}, {""name"": ""画间法师手""}, {""name"": ""古卷执政官""}, {""name"": ""疾光千兽""}, {""name"": ""月牙雪熊""}, {""name"": ""小皮球""}, {""name"": ""粉耳星兔""}, {""name"": ""落陨星兔""}, {""name"": ""上岸蛙""}, {""name"": ""暮星辰""}]"
空间压迫,70,3,物攻,幻,造成物伤，敌方获得1层星陨印记。,"[{""name"": ""晶石蜗（蓝锥矿的样子）""}, {""name"": ""仪式巨像""}, {""name"": ""祭礼巨像""}, {""name"": ""画间沉铁兽""}, {""name"": ""古卷执政官""}, {""name"": ""月牙雪熊""}, {""name"": ""上岸蛙""}]"
坍缩,85,3,魔攻,幻,造成魔伤，若击败敌方，自己获得魔攻+70%。,"[{""name"": ""迪莫""}, {""name"": ""魔草巫灵""}, {""name"": ""仪式巨像""}, {""name"": ""祭礼巨像""}, {""name"": ""雪影娃娃""}, {""name"": ""雪影冰灵""}, {""name"": ""伊兰亚龙""}, {""name"": ""伊兰龙""}, {""name"": ""圣代甜甜""}, {""name"": ""圣代甜甜（樱桃草莓口味）""}, {""name"": ""圣代甜甜（樱桃抹茶口味）""}, {""name"": ""圣代甜甜（蓝莓巧克力口味）""}, {""name"": ""圣代甜甜（蓝莓草莓口味）""}, {""name"": ""圣代甜甜（蓝莓抹茶口味）""}, {""name"": ""圣代甜甜（杨桃巧克力口味）""}, {""name"": ""圣代甜甜（杨桃草莓口味）""}, {""name"": ""圣代甜甜（杨桃抹茶口味）""}, {""name"": ""古卷执政官""}, {""name"": ""陨星虫""}, {""name"": ""小皮球""}, {""name"": ""粉耳星兔""}, {""name"": ""落陨星兔""}, {""name"": ""暮星辰""}]"
四维降解,100,7,魔攻,幻,造成魔伤，敌方每有1层印记，本技能能耗-1。,"[{""name"": ""花衣蝶""}, {""name"": ""仪式巨像""}, {""name"": ""祭礼巨像""}, {""name"": ""怖哭菇""}, {""name"": ""雪灵""}, {""name"": ""迷迷箱怪""}, {""name"": ""贝古斯""}, {""name"": ""暮星辰""}]"
偷师,30,0,物攻,幻,造成物伤，自己回复1能量。,"[{""name"": ""仪式巨像""}, {""name"": ""祭礼巨像""}, {""name"": ""怖哭菇""}, {""name"": ""上岸蛙""}]"
多维击打,15,4,魔攻,幻,造成魔伤，1连击，敌方每有1层星陨印记，本次技能连击数+1。,"[{""name"": ""水灵""}, {""name"": ""圣水守护""}, {""name"": ""魔草巫灵""}, {""name"": ""仪式巨像""}, {""name"": ""祭礼巨像""}, {""name"": ""怖哭菇""}, {""name"": ""尖嘴狐仙""}, {""name"": ""画间法师手""}, {""name"": ""夜枭""}, {""name"": ""粉耳星兔""}, {""name"": ""落陨星兔""}, {""name"": ""暮星辰""}]"
错乱,65,2,魔攻,幻,造成魔伤，应对状态：敌方获得3层星陨印记。,"[{""name"": ""怖哭菇""}, {""name"": ""迷迷箱怪""}, {""name"": ""画间法师手""}, {""name"": ""古卷执政官""}, {""name"": ""暮星辰""}]"
超维投射,0,4,状态,幻,敌方获得4层星陨印记。,"[{""name"": ""魔力猫""}, {""name"": ""叶冕魔力猫""}, {""name"": ""鸭吉吉（蓬松的样子）""}, {""name"": ""鸭吉吉（紧实的样子）""}, {""name"": ""鸭吉吉（急急急鸭）""}, {""name"": ""鸭吉吉（等一等鸭）""}, {""name"": ""鸭吉吉（燃了鸭）""}, {""name"": ""鸭吉吉国王""}, {""name"": ""花影羚羊""}, {""name"": ""化蝶（平常的样子）""}, {""name"": ""化蝶（幽冥眼的样子）""}, {""name"": ""化蝶（喵喵的样子）""}, {""name"": ""化蝶（奇丽花的样子）""}, {""name"": ""幽影树""}, {""name"": ""幻影荆棘""}, {""name"": ""晶石蜗（蓝锥矿的样子）""}, {""name"": ""奇丽花""}, {""name"": ""奇丽果""}, {""name"": ""嘟嘟锅""}, {""name"": ""幽冥眼（睁眼的样子）""}, {""name"": ""幽冥眼（闭眼的样子）""}, {""name"": ""梦悠悠（穿旧睡衣的样子）""}, {""name"": ""蹦蹦花（海神球形态）""}, {""name"": ""蹦蹦花（彩玉球形态）""}, {""name"": ""蹦蹦花（短毛球形态）""}, {""name"": ""蹦蹦花（象牙球形态）""}, {""name"": ""蹦蹦果""}, {""name"": ""千棘盔（本来的样子）""}, {""name"": ""千棘盔（磨损的样子）""}, {""name"": ""千棘海针""}, {""name"": ""朔夜伊芙""}, {""name"": ""锤头鹳""}, {""name"": ""魔草巫灵""}, {""name"": ""花衣蝶""}, {""name"": ""巨灵石""}, {""name"": ""仪式巨像""}, {""name"": ""祭礼巨像""}, {""name"": ""雪灵""}, {""name"": ""雪影娃娃""}, {""name"": ""雪影冰灵""}, {""name"": ""权杖-Ⅴ""}, {""name"": ""尖嘴狐仙""}, {""name"": ""游蛇魔使""}, {""name"": ""公平鸽""}, {""name"": ""九幽菇""}, {""name"": ""圆号鱼""}, {""name"": ""棋祈督（白子）""}, {""name"": ""棋祈督（黑子）""}, {""name"": ""棋绮后（白子）""}, {""name"": ""棋绮后（黑子）""}, {""name"": ""白发路路""}, {""name"": ""梦想三三""}, {""name"": ""奇梦咪""}, {""name"": ""里拉鳐""}, {""name"": ""高脚鹬""}, {""name"": ""月亮砣（下弦的样子）""}, {""name"": ""月亮砣（上弦的样子）""}, {""name"": ""红绒十字""}, {""name"": ""立方人""}, {""name"": ""绒光优优""}, {""name"": ""秩序鱿墨""}, {""name"": ""画间法师手""}, {""name"": ""画间沉铁兽""}, {""name"": ""绒仙子""}, {""name"": ""月牙雪熊""}, {""name"": ""小皮球""}, {""name"": ""贝古斯""}, {""name"": ""粉耳星兔""}, {""name"": ""落陨星兔""}, {""name"": ""春花兔""}, {""name"": ""暮星辰""}]"
