name,page_url,icon_url,attribute_icon_url,power,energy,category,attribute,effect,learned_by_pets,filters,source,detail_error
灵光,https://wiki.biligame.com/rocom/%E7%81%B5%E5%85%89,https://patchwiki.biligame.com/images/rocom/f/f9/t1fm7qymbntyk7gq401palraaxpxe7e.png,https://patchwiki.biligame.com/images/rocom/e/e7/ttqdi3zlz72g5dgmc8qg9ko4aorwllw.png,0,,魔攻,幽,,[],"{""data-param0"": ""0"", ""data-param1"": ""魔攻"", ""data-param2"": ""幽""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
嘲弄,https://wiki.biligame.com/rocom/%E5%98%B2%E5%BC%84,https://patchwiki.biligame.com/images/rocom/2/21/is1urbdqcf48h77lz36dby5obsrmigr.png,https://patchwiki.biligame.com/images/rocom/e/e7/ttqdi3zlz72g5dgmc8qg9ko4aorwllw.png,0,,状态,幽,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""幽""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
勾魂,https://wiki.biligame.com/rocom/%E5%8B%BE%E9%AD%82,https://patchwiki.biligame.com/images/rocom/5/5b/742j3psv922fzlkabop0okvjyk2ypmk.png,https://patchwiki.biligame.com/images/rocom/e/e7/ttqdi3zlz72g5dgmc8qg9ko4aorwllw.png,0,,状态,幽,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""幽""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
虚化,https://wiki.biligame.com/rocom/%E8%99%9A%E5%8C%96,https://patchwiki.biligame.com/images/rocom/4/40/pvwcu7julu4yeqpurawcvfip0ks5vm0.png,https://patchwiki.biligame.com/images/rocom/e/e7/ttqdi3zlz72g5dgmc8qg9ko4aorwllw.png,0,,防御,幽,,[],"{""data-param0"": ""0"", ""data-param1"": ""防御"", ""data-param2"": ""幽""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
魔爪,https://wiki.biligame.com/rocom/%E9%AD%94%E7%88%AA,https://patchwiki.biligame.com/images/rocom/b/bb/4zyk6153bpnh1qu2s47u1ej7fvchk4r.png,https://patchwiki.biligame.com/images/rocom/3/3b/hrdmz7n0qt3bnmir9fdn7977fvleec0.png,0,,物攻,恶,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""恶""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
恶能量,https://wiki.biligame.com/rocom/%E6%81%B6%E8%83%BD%E9%87%8F,https://patchwiki.biligame.com/images/rocom/1/14/7t9b3dmo0qgn0q6h9y9us0h2p1tjngv.png,https://patchwiki.biligame.com/images/rocom/3/3b/hrdmz7n0qt3bnmir9fdn7977fvleec0.png,0,,物攻,恶,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""恶""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
蝙蝠,https://wiki.biligame.com/rocom/%E8%9D%99%E8%9D%A0,https://patchwiki.biligame.com/images/rocom/2/25/e0x17n3jga1j4qt56ygo0tm3gb98bjo.png,https://patchwiki.biligame.com/images/rocom/3/3b/hrdmz7n0qt3bnmir9fdn7977fvleec0.png,0,,物攻,恶,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""恶""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
撕裂,https://wiki.biligame.com/rocom/%E6%92%95%E8%A3%82,https://patchwiki.biligame.com/images/rocom/1/14/l0wvvircrv5lru8gtqvhjrq7qsbebdx.png,https://patchwiki.biligame.com/images/rocom/3/3b/hrdmz7n0qt3bnmir9fdn7977fvleec0.png,0,,物攻,恶,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""恶""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
撕咬,https://wiki.biligame.com/rocom/%E6%92%95%E5%92%AC,https://patchwiki.biligame.com/images/rocom/5/59/nj6hanfcv0jih3mk7azmc047p2yxw4r.png,https://patchwiki.biligame.com/images/rocom/3/3b/hrdmz7n0qt3bnmir9fdn7977fvleec0.png,0,,物攻,恶,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""恶""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
暗突袭,https://wiki.biligame.com/rocom/%E6%9A%97%E7%AA%81%E8%A2%AD,https://patchwiki.biligame.com/images/rocom/e/ec/clsn8p32tku87m6alq14ipszdcovkre.png,https://patchwiki.biligame.com/images/rocom/3/3b/hrdmz7n0qt3bnmir9fdn7977fvleec0.png,0,,物攻,恶,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""恶""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
极限撕裂,https://wiki.biligame.com/rocom/%E6%9E%81%E9%99%90%E6%92%95%E8%A3%82,https://patchwiki.biligame.com/images/rocom/a/a5/kafhxhpheoa3p9ubj4fvgu416nk1b40.png,https://patchwiki.biligame.com/images/rocom/3/3b/hrdmz7n0qt3bnmir9fdn7977fvleec0.png,0,,物攻,恶,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""恶""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
灾厄,https://wiki.biligame.com/rocom/%E7%81%BE%E5%8E%84,https://patchwiki.biligame.com/images/rocom/f/f3/pr1jfl4ypy56j3v3okretk8a2wton9l.png,https://patchwiki.biligame.com/images/rocom/3/3b/hrdmz7n0qt3bnmir9fdn7977fvleec0.png,0,,物攻,恶,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""恶""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
彼岸之手,https://wiki.biligame.com/rocom/%E5%BD%BC%E5%B2%B8%E4%B9%8B%E6%89%8B,https://patchwiki.biligame.com/images/rocom/5/53/4i749piy0e4t4mansln62z8fevj5nib.png,https://patchwiki.biligame.com/images/rocom/3/3b/hrdmz7n0qt3bnmir9fdn7977fvleec0.png,0,,物攻,恶,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""恶""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
贪婪,https://wiki.biligame.com/rocom/%E8%B4%AA%E5%A9%AA,https://patchwiki.biligame.com/images/rocom/b/b0/8j640unemfn5brxe2ekvljuf4djmq2i.png,https://patchwiki.biligame.com/images/rocom/3/3b/hrdmz7n0qt3bnmir9fdn7977fvleec0.png,0,,状态,恶,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""恶""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
力量吞噬,https://wiki.biligame.com/rocom/%E5%8A%9B%E9%87%8F%E5%90%9E%E5%99%AC,https://patchwiki.biligame.com/images/rocom/8/82/pr1jfl4ypy56j3v3okretk8a2wton9l.png,https://patchwiki.biligame.com/images/rocom/3/3b/hrdmz7n0qt3bnmir9fdn7977fvleec0.png,0,,状态,恶,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""恶""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
欺诈契约,https://wiki.biligame.com/rocom/%E6%AC%BA%E8%AF%88%E5%A5%91%E7%BA%A6,https://patchwiki.biligame.com/images/rocom/d/d2/g1fiqnnrkfvyebqgqkd2iahmnc8uor9.png,https://patchwiki.biligame.com/images/rocom/3/3b/hrdmz7n0qt3bnmir9fdn7977fvleec0.png,0,,状态,恶,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""恶""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
恶意逃离,https://wiki.biligame.com/rocom/%E6%81%B6%E6%84%8F%E9%80%83%E7%A6%BB,https://patchwiki.biligame.com/images/rocom/a/a7/ithfazzmytz67el9lli21v8xuumpgil.png,https://patchwiki.biligame.com/images/rocom/3/3b/hrdmz7n0qt3bnmir9fdn7977fvleec0.png,0,,状态,恶,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""恶""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
隐藏条款,https://wiki.biligame.com/rocom/%E9%9A%90%E8%97%8F%E6%9D%A1%E6%AC%BE,https://patchwiki.biligame.com/images/rocom/e/e1/b3pukv95p0ydhffgi8qbn6yfg2j5s5d.png,https://patchwiki.biligame.com/images/rocom/3/3b/hrdmz7n0qt3bnmir9fdn7977fvleec0.png,0,,状态,恶,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""恶""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
等价交换,https://wiki.biligame.com/rocom/%E7%AD%89%E4%BB%B7%E4%BA%A4%E6%8D%A2,https://patchwiki.biligame.com/images/rocom/5/54/sqc5heg9kd20h7ytzhn7su24drdzf8e.png,https://patchwiki.biligame.com/images/rocom/3/3b/hrdmz7n0qt3bnmir9fdn7977fvleec0.png,0,,防御,恶,,[],"{""data-param0"": ""0"", ""data-param1"": ""防御"", ""data-param2"": ""恶""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
恶念交换,https://wiki.biligame.com/rocom/%E6%81%B6%E5%BF%B5%E4%BA%A4%E6%8D%A2,https://patchwiki.biligame.com/images/rocom/4/41/mgh95i7065fwyqb4mu184w8kl4u7c5r.png,https://patchwiki.biligame.com/images/rocom/3/3b/hrdmz7n0qt3bnmir9fdn7977fvleec0.png,0,,状态,恶,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""恶""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
迫害,https://wiki.biligame.com/rocom/%E8%BF%AB%E5%AE%B3,https://patchwiki.biligame.com/images/rocom/b/b3/4zis79nizu4cpiy4fxqoo1b3n8j2csz.png,https://patchwiki.biligame.com/images/rocom/3/3b/hrdmz7n0qt3bnmir9fdn7977fvleec0.png,0,,物攻,恶,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""恶""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
掠夺,https://wiki.biligame.com/rocom/%E6%8E%A0%E5%A4%BA,https://patchwiki.biligame.com/images/rocom/a/a1/dvzegqv74qt6cpoozrev7gfqe9adcoy.png,https://patchwiki.biligame.com/images/rocom/3/3b/hrdmz7n0qt3bnmir9fdn7977fvleec0.png,0,,魔攻,恶,,[],"{""data-param0"": ""0"", ""data-param1"": ""魔攻"", ""data-param2"": ""恶""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
黑手,https://wiki.biligame.com/rocom/%E9%BB%91%E6%89%8B,https://patchwiki.biligame.com/images/rocom/f/f6/6w44x9h7tdepyacftlls126e62j97ef.png,https://patchwiki.biligame.com/images/rocom/3/3b/hrdmz7n0qt3bnmir9fdn7977fvleec0.png,0,,魔攻,恶,,[],"{""data-param0"": ""0"", ""data-param1"": ""魔攻"", ""data-param2"": ""恶""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
诋毁,https://wiki.biligame.com/rocom/%E8%AF%8B%E6%AF%81,https://patchwiki.biligame.com/images/rocom/3/3a/0praxtomdmxa1kga17rbu7ofpk31kef.png,https://patchwiki.biligame.com/images/rocom/3/3b/hrdmz7n0qt3bnmir9fdn7977fvleec0.png,0,,物攻,恶,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""恶""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
栽赃,https://wiki.biligame.com/rocom/%E6%A0%BD%E8%B5%83,https://patchwiki.biligame.com/images/rocom/1/1d/3ftp88wlmivqfcmuzxfpokluu3ra057.png,https://patchwiki.biligame.com/images/rocom/3/3b/hrdmz7n0qt3bnmir9fdn7977fvleec0.png,0,,魔攻,恶,,[],"{""data-param0"": ""0"", ""data-param1"": ""魔攻"", ""data-param2"": ""恶""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
跌落,https://wiki.biligame.com/rocom/%E8%B7%8C%E8%90%BD,https://patchwiki.biligame.com/images/rocom/e/e7/lx1d0aiv30o8h92g3ioi5e41el7y43m.png,https://patchwiki.biligame.com/images/rocom/3/3b/hrdmz7n0qt3bnmir9fdn7977fvleec0.png,0,,物攻,恶,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""恶""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
牵连,https://wiki.biligame.com/rocom/%E7%89%B5%E8%BF%9E,https://patchwiki.biligame.com/images/rocom/7/7b/4zyk6153bpnh1qu2s47u1ej7fvchk4r.png,https://patchwiki.biligame.com/images/rocom/3/3b/hrdmz7n0qt3bnmir9fdn7977fvleec0.png,0,,魔攻,恶,,[],"{""data-param0"": ""0"", ""data-param1"": ""魔攻"", ""data-param2"": ""恶""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
暗箱操作,https://wiki.biligame.com/rocom/%E6%9A%97%E7%AE%B1%E6%93%8D%E4%BD%9C,https://patchwiki.biligame.com/images/rocom/a/a0/oymbxf6tpaazdmnpad8wtc9kpz7p8ts.png,https://patchwiki.biligame.com/images/rocom/3/3b/hrdmz7n0qt3bnmir9fdn7977fvleec0.png,0,,状态,恶,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""恶""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
虚假破产,https://wiki.biligame.com/rocom/%E8%99%9A%E5%81%87%E7%A0%B4%E4%BA%A7,https://patchwiki.biligame.com/images/rocom/f/f0/1gn7u91tcyajp4168ixang9p1oalqi2.png,https://patchwiki.biligame.com/images/rocom/3/3b/hrdmz7n0qt3bnmir9fdn7977fvleec0.png,0,,防御,恶,,[],"{""data-param0"": ""0"", ""data-param1"": ""防御"", ""data-param2"": ""恶""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
趁火打劫,https://wiki.biligame.com/rocom/%E8%B6%81%E7%81%AB%E6%89%93%E5%8A%AB,https://patchwiki.biligame.com/images/rocom/b/b6/4zyk6153bpnh1qu2s47u1ej7fvchk4r.png,https://patchwiki.biligame.com/images/rocom/3/3b/hrdmz7n0qt3bnmir9fdn7977fvleec0.png,0,,物攻,恶,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""恶""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
伪造账单,https://wiki.biligame.com/rocom/%E4%BC%AA%E9%80%A0%E8%B4%A6%E5%8D%95,https://patchwiki.biligame.com/images/rocom/2/25/13waq42pti2ch1dxt8wjm5hw0wmevwe.png,https://patchwiki.biligame.com/images/rocom/3/3b/hrdmz7n0qt3bnmir9fdn7977fvleec0.png,0,,状态,恶,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""恶""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
念力膨胀,https://wiki.biligame.com/rocom/%E5%BF%B5%E5%8A%9B%E8%86%A8%E8%83%80,https://patchwiki.biligame.com/images/rocom/e/e7/oh2csauefqvr62g21j1qxikz14prjju.png,https://patchwiki.biligame.com/images/rocom/6/64/89miqle961qdw2tt56hb78bps6f34ci.png,0,,物攻,幻,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""幻""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
空间压迫,https://wiki.biligame.com/rocom/%E7%A9%BA%E9%97%B4%E5%8E%8B%E8%BF%AB,https://patchwiki.biligame.com/images/rocom/1/1d/q6rh7nhazzrci9nla7dflx316hpovy4.png,https://patchwiki.biligame.com/images/rocom/6/64/89miqle961qdw2tt56hb78bps6f34ci.png,0,,物攻,幻,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""幻""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
坍缩,https://wiki.biligame.com/rocom/%E5%9D%8D%E7%BC%A9,https://patchwiki.biligame.com/images/rocom/0/04/e0p8t38tp3pl8na4xem8fsc3usrfxvd.png,https://patchwiki.biligame.com/images/rocom/6/64/89miqle961qdw2tt56hb78bps6f34ci.png,0,,魔攻,幻,,[],"{""data-param0"": ""0"", ""data-param1"": ""魔攻"", ""data-param2"": ""幻""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
四维降解,https://wiki.biligame.com/rocom/%E5%9B%9B%E7%BB%B4%E9%99%8D%E8%A7%A3,https://patchwiki.biligame.com/images/rocom/4/4f/3dczehuqt6emm71mxwysdfy6gle07a1.png,https://patchwiki.biligame.com/images/rocom/6/64/89miqle961qdw2tt56hb78bps6f34ci.png,0,,魔攻,幻,,[],"{""data-param0"": ""0"", ""data-param1"": ""魔攻"", ""data-param2"": ""幻""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
偷师,https://wiki.biligame.com/rocom/%E5%81%B7%E5%B8%88,https://patchwiki.biligame.com/images/rocom/e/e5/f3kia358a7mvemmfgbh5kc1sxo0xdpv.png,https://patchwiki.biligame.com/images/rocom/6/64/89miqle961qdw2tt56hb78bps6f34ci.png,0,,物攻,幻,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""幻""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
多维击打,https://wiki.biligame.com/rocom/%E5%A4%9A%E7%BB%B4%E5%87%BB%E6%89%93,https://patchwiki.biligame.com/images/rocom/2/2a/p6khzseva0uot1wsvllzkxj87i0fife.png,https://patchwiki.biligame.com/images/rocom/6/64/89miqle961qdw2tt56hb78bps6f34ci.png,0,,魔攻,幻,,[],"{""data-param0"": ""0"", ""data-param1"": ""魔攻"", ""data-param2"": ""幻""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
错乱,https://wiki.biligame.com/rocom/%E9%94%99%E4%B9%B1,https://patchwiki.biligame.com/images/rocom/4/46/iydnp4q1o4vkol5j9cqu7yeyv87p2es.png,https://patchwiki.biligame.com/images/rocom/6/64/89miqle961qdw2tt56hb78bps6f34ci.png,0,,魔攻,幻,,[],"{""data-param0"": ""0"", ""data-param1"": ""魔攻"", ""data-param2"": ""幻""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
超维投射,https://wiki.biligame.com/rocom/%E8%B6%85%E7%BB%B4%E6%8A%95%E5%B0%84,https://patchwiki.biligame.com/images/rocom/d/d6/rlm1yfi6u8pfn2xcxplt1d60cnzq94w.png,https://patchwiki.biligame.com/images/rocom/6/64/89miqle961qdw2tt56hb78bps6f34ci.png,0,,状态,幻,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""幻""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
星轨裂变,https://wiki.biligame.com/rocom/%E6%98%9F%E8%BD%A8%E8%A3%82%E5%8F%98,https://patchwiki.biligame.com/images/rocom/3/37/0ym5tglsuuan2z5o26872z9el793pbd.png,https://patchwiki.biligame.com/images/rocom/6/64/89miqle961qdw2tt56hb78bps6f34ci.png,0,,状态,幻,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""幻""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
星链,https://wiki.biligame.com/rocom/%E6%98%9F%E9%93%BE,https://patchwiki.biligame.com/images/rocom/0/0f/svpekyitq7zeetxqs892wiuntuizyk9.png,https://patchwiki.biligame.com/images/rocom/6/64/89miqle961qdw2tt56hb78bps6f34ci.png,0,,状态,幻,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""幻""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
超新星馈赠,https://wiki.biligame.com/rocom/%E8%B6%85%E6%96%B0%E6%98%9F%E9%A6%88%E8%B5%A0,https://patchwiki.biligame.com/images/rocom/8/87/9y980qghcqu3o4jxuk97gx50n0vuxow.png,https://patchwiki.biligame.com/images/rocom/6/64/89miqle961qdw2tt56hb78bps6f34ci.png,0,,状态,幻,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""幻""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
心灵洞悉,https://wiki.biligame.com/rocom/%E5%BF%83%E7%81%B5%E6%B4%9E%E6%82%89,https://patchwiki.biligame.com/images/rocom/8/87/7w3oorlqa8vpaoxfdzzfj2nqzxg1t6h.png,https://patchwiki.biligame.com/images/rocom/6/64/89miqle961qdw2tt56hb78bps6f34ci.png,0,,状态,幻,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""幻""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
二律背反,https://wiki.biligame.com/rocom/%E4%BA%8C%E5%BE%8B%E8%83%8C%E5%8F%8D,https://patchwiki.biligame.com/images/rocom/e/e3/mi141nw5efrgn3j03bxzwshsy05jjgi.png,https://patchwiki.biligame.com/images/rocom/6/64/89miqle961qdw2tt56hb78bps6f34ci.png,0,,状态,幻,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""幻""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
粒子对撞,https://wiki.biligame.com/rocom/%E7%B2%92%E5%AD%90%E5%AF%B9%E6%92%9E,https://patchwiki.biligame.com/images/rocom/7/73/2562kho8opartow6zgrgmxnp7evn0t3.png,https://patchwiki.biligame.com/images/rocom/6/64/89miqle961qdw2tt56hb78bps6f34ci.png,0,,物攻,幻,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""幻""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
星云漩涡,https://wiki.biligame.com/rocom/%E6%98%9F%E4%BA%91%E6%BC%A9%E6%B6%A1,https://patchwiki.biligame.com/images/rocom/9/9b/rahz9b2f88z2tnwlzut03jf0lm5yo46.png,https://patchwiki.biligame.com/images/rocom/6/64/89miqle961qdw2tt56hb78bps6f34ci.png,0,,物攻,幻,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""幻""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
双星,https://wiki.biligame.com/rocom/%E5%8F%8C%E6%98%9F,https://patchwiki.biligame.com/images/rocom/7/7f/1150hglyn81esiou15a3ouqzfvfob4y.png,https://patchwiki.biligame.com/images/rocom/6/64/89miqle961qdw2tt56hb78bps6f34ci.png,0,,物攻,幻,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""幻""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
针状物,https://wiki.biligame.com/rocom/%E9%92%88%E7%8A%B6%E7%89%A9,https://patchwiki.biligame.com/images/rocom/f/fd/f3kia358a7mvemmfgbh5kc1sxo0xdpv.png,https://patchwiki.biligame.com/images/rocom/6/64/89miqle961qdw2tt56hb78bps6f34ci.png,0,,魔攻,幻,,[],"{""data-param0"": ""0"", ""data-param1"": ""魔攻"", ""data-param2"": ""幻""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
大爆炸,https://wiki.biligame.com/rocom/%E5%A4%A7%E7%88%86%E7%82%B8,https://patchwiki.biligame.com/images/rocom/f/f4/50nqopmvctyz8vf38xoumd718dzhv9s.png,https://patchwiki.biligame.com/images/rocom/6/64/89miqle961qdw2tt56hb78bps6f34ci.png,0,,魔攻,幻,,[],"{""data-param0"": ""0"", ""data-param1"": ""魔攻"", ""data-param2"": ""幻""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
冥想,https://wiki.biligame.com/rocom/%E5%86%A5%E6%83%B3,https://patchwiki.biligame.com/images/rocom/c/cf/oefq890dnl5rb31p7hazwjzflq3qxr2.png,https://patchwiki.biligame.com/images/rocom/6/64/89miqle961qdw2tt56hb78bps6f34ci.png,0,,防御,幻,,[],"{""data-param0"": ""0"", ""data-param1"": ""防御"", ""data-param2"": ""幻""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
小偷小摸,https://wiki.biligame.com/rocom/%E5%B0%8F%E5%81%B7%E5%B0%8F%E6%91%B8,https://patchwiki.biligame.com/images/rocom/2/2b/is1urbdqcf48h77lz36dby5obsrmigr.png,https://patchwiki.biligame.com/images/rocom/e/e7/ttqdi3zlz72g5dgmc8qg9ko4aorwllw.png,0,,状态,幽,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""幽""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
逆向演化,https://wiki.biligame.com/rocom/%E9%80%86%E5%90%91%E6%BC%94%E5%8C%96,https://patchwiki.biligame.com/images/rocom/c/cc/bta2r24xfd6k70bihugvmdlqarz6qi8.png,https://patchwiki.biligame.com/images/rocom/5/5f/80jhk99eosjv1ld26wp7ljtmif27lfv.png,0,,状态,萌,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""萌""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
柔弱,https://wiki.biligame.com/rocom/%E6%9F%94%E5%BC%B1,https://patchwiki.biligame.com/images/rocom/4/46/p6dk84bke0fma6jrouvivd4awf1luup.png,https://patchwiki.biligame.com/images/rocom/5/5f/80jhk99eosjv1ld26wp7ljtmif27lfv.png,0,,状态,萌,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""萌""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
